Hour;kWh
13.00.00;0,040
14.00.00;0,060
15.00.00;0,050
16.00.00;0,070
17.00.00;0,130
18.00.00;0,170
19.00.00;0,070
20.00.00;0,030
21.00.00;0,080
22.00.00;0,020
23.00.00;0,080
00.00.00;0,040
01.00.00;0,060
02.00.00;0,040
03.00.00;0,060
04.00.00;0,050
05.00.00;0,040
06.00.00;0,070
07.00.00;0,030
08.00.00;0,080
09.00.00;0,030
10.00.00;0,060
11.00.00;0,050
12.00.00;0,140
13.00.00;0,060
14.00.00;0,040
15.00.00;0,100
16.00.00;0,090
17.00.00;0,320
18.00.00;0,460
19.00.00;0,190
20.00.00;0,310
21.00.00;0,220
22.00.00;0,130
23.00.00;0,080
00.00.00;0,070
01.00.00;0,060
02.00.00;0,040
03.00.00;0,070
04.00.00;0,030
05.00.00;0,080
06.00.00;0,080
07.00.00;0,060
08.00.00;0,060
09.00.00;0,390
10.00.00;0,430
11.00.00;0,110
12.00.00;0,050
13.00.00;0,090
14.00.00;0,040
15.00.00;0,070
16.00.00;0,030
17.00.00;0,100
18.00.00;0,570
19.00.00;0,280
20.00.00;0,470
21.00.00;0,340
22.00.00;0,150
23.00.00;0,090
00.00.00;0,090
01.00.00;0,060
02.00.00;0,080
03.00.00;0,050
04.00.00;0,080
05.00.00;0,050
06.00.00;0,180
07.00.00;0,040
08.00.00;0,090
09.00.00;0,190
10.00.00;0,060
11.00.00;0,070
12.00.00;0,270
13.00.00;0,180
14.00.00;0,160
15.00.00;0,450
16.00.00;0,500
17.00.00;0,520
18.00.00;0,660
19.00.00;0,190
20.00.00;0,230
21.00.00;0,560
22.00.00;0,260
23.00.00;0,130
00.00.00;0,070
01.00.00;0,070
02.00.00;0,050
03.00.00;0,070
04.00.00;0,040
05.00.00;0,070
06.00.00;0,030
07.00.00;0,470
08.00.00;0,220
09.00.00;0,250
10.00.00;0,070
11.00.00;0,070
12.00.00;0,180
13.00.00;0,090
14.00.00;0,060
15.00.00;0,040
16.00.00;0,080
17.00.00;0,040
18.00.00;0,050
19.00.00;0,200
20.00.00;0,090
21.00.00;0,060
22.00.00;0,060
23.00.00;0,030
00.00.00;0,070
01.00.00;0,050
02.00.00;0,030
03.00.00;0,080
04.00.00;0,040
05.00.00;0,070
06.00.00;0,090
07.00.00;0,040
08.00.00;0,050
09.00.00;0,060
10.00.00;0,050
11.00.00;0,060
12.00.00;0,050
13.00.00;0,030
14.00.00;0,070
15.00.00;0,040
16.00.00;0,120
17.00.00;0,070
18.00.00;0,020
19.00.00;0,070
20.00.00;0,050
21.00.00;0,040
22.00.00;0,070
23.00.00;0,030
00.00.00;0,060
01.00.00;0,050
02.00.00;0,040
03.00.00;0,070
04.00.00;0,030
05.00.00;0,060
06.00.00;0,050
07.00.00;0,040
08.00.00;0,070
09.00.00;0,030
10.00.00;0,060
11.00.00;0,050
12.00.00;0,040
13.00.00;0,060
14.00.00;0,030
15.00.00;0,080
16.00.00;0,070
17.00.00;0,300
18.00.00;0,890
19.00.00;0,280
20.00.00;0,280
21.00.00;0,170
22.00.00;0,080
23.00.00;0,050
00.00.00;0,070
01.00.00;0,030
02.00.00;0,070
03.00.00;0,030
04.00.00;0,080
05.00.00;0,030
06.00.00;0,440
07.00.00;0,170
08.00.00;0,220
09.00.00;0,210
10.00.00;0,180
11.00.00;0,240
12.00.00;0,050
13.00.00;0,070
14.00.00;0,030
15.00.00;0,070
16.00.00;0,020
17.00.00;0,080
18.00.00;0,020
19.00.00;0,070
20.00.00;0,030
21.00.00;0,070
22.00.00;0,050
23.00.00;0,050
00.00.00;0,060
01.00.00;0,040
02.00.00;0,060
03.00.00;0,030
04.00.00;0,070
05.00.00;0,030
06.00.00;0,070
07.00.00;0,300
08.00.00;0,190
09.00.00;0,120
10.00.00;0,050
11.00.00;0,310
12.00.00;0,130
13.00.00;0,090
14.00.00;0,110
15.00.00;0,070
16.00.00;0,030
17.00.00;0,160
18.00.00;1,490
19.00.00;0,390
20.00.00;0,280
21.00.00;0,370
22.00.00;0,100
23.00.00;0,040
00.00.00;0,070
01.00.00;0,030
02.00.00;0,080
03.00.00;0,040
04.00.00;0,060
05.00.00;0,090
06.00.00;0,250
07.00.00;0,120
08.00.00;0,040
09.00.00;0,040
10.00.00;0,060
11.00.00;0,020
12.00.00;0,080
13.00.00;0,020
14.00.00;0,060
15.00.00;0,040
16.00.00;0,040
17.00.00;0,070
18.00.00;0,020
19.00.00;0,080
20.00.00;0,180
21.00.00;0,180
22.00.00;0,190
23.00.00;0,120
00.00.00;0,110
01.00.00;0,040
02.00.00;0,070
03.00.00;0,030
04.00.00;0,070
05.00.00;0,030
06.00.00;0,070
07.00.00;0,040
08.00.00;0,140
09.00.00;0,050
10.00.00;0,070
11.00.00;0,500
12.00.00;0,110
13.00.00;0,040
14.00.00;0,080
15.00.00;0,040
16.00.00;0,070
17.00.00;0,030
18.00.00;0,190
19.00.00;0,210
20.00.00;0,200
21.00.00;0,130
22.00.00;0,120
23.00.00;0,080
00.00.00;0,090
01.00.00;0,070
02.00.00;0,080
03.00.00;0,080
04.00.00;0,080
05.00.00;0,080
06.00.00;0,070
07.00.00;0,090
08.00.00;0,060
09.00.00;0,120
10.00.00;0,050
11.00.00;0,080
12.00.00;0,060
13.00.00;0,080
14.00.00;0,050
15.00.00;0,090
16.00.00;0,050
17.00.00;0,120
18.00.00;0,060
19.00.00;0,070
20.00.00;0,070
21.00.00;0,060
22.00.00;0,100
23.00.00;0,090
00.00.00;0,090
01.00.00;0,040
02.00.00;0,090
03.00.00;0,050
04.00.00;0,080
05.00.00;0,060
06.00.00;0,080
07.00.00;0,070
08.00.00;0,070
09.00.00;0,470
10.00.00;0,070
11.00.00;0,130
12.00.00;0,130
13.00.00;0,070
14.00.00;0,070
15.00.00;0,070
16.00.00;0,090
17.00.00;0,050
18.00.00;0,130
19.00.00;0,110
20.00.00;0,130
21.00.00;0,140
22.00.00;0,230
23.00.00;0,160
00.00.00;0,200
01.00.00;0,070
02.00.00;0,090
03.00.00;0,060
04.00.00;0,070
05.00.00;0,090
06.00.00;0,050
07.00.00;0,080
08.00.00;0,070
09.00.00;0,060
10.00.00;0,090
11.00.00;0,060
12.00.00;0,070
13.00.00;0,110
14.00.00;0,100
15.00.00;0,070
16.00.00;0,080
17.00.00;0,060
18.00.00;0,070
19.00.00;0,080
20.00.00;0,070
21.00.00;0,080
22.00.00;0,100
23.00.00;0,110
00.00.00;0,080
01.00.00;0,090
02.00.00;0,050
03.00.00;0,080
04.00.00;0,070
05.00.00;0,060
06.00.00;0,100
07.00.00;0,070
08.00.00;0,110
09.00.00;0,090
10.00.00;0,050
11.00.00;0,180
12.00.00;0,150
13.00.00;0,120
14.00.00;0,040
15.00.00;0,070
16.00.00;0,090
17.00.00;0,170
18.00.00;0,290
19.00.00;0,220
20.00.00;0,230
21.00.00;0,340
22.00.00;0,180
23.00.00;0,060
00.00.00;0,060
01.00.00;0,090
02.00.00;0,040
03.00.00;0,060
04.00.00;0,050
05.00.00;0,060
06.00.00;0,070
07.00.00;0,100
08.00.00;0,220
09.00.00;0,050
10.00.00;0,120
11.00.00;0,090
12.00.00;0,610
13.00.00;0,150
14.00.00;0,160
15.00.00;0,150
16.00.00;0,100
17.00.00;0,050
18.00.00;0,050
19.00.00;0,050
20.00.00;0,150
21.00.00;0,340
22.00.00;0,040
23.00.00;0,080
00.00.00;0,040
01.00.00;0,140
02.00.00;0,110
03.00.00;0,030
04.00.00;0,070
05.00.00;0,050
06.00.00;0,030
07.00.00;0,120
08.00.00;0,030
09.00.00;0,200
10.00.00;0,160
11.00.00;0,090
12.00.00;0,110
13.00.00;0,060
14.00.00;0,080
15.00.00;0,030
16.00.00;0,080
17.00.00;1,520
18.00.00;0,990
19.00.00;0,870
20.00.00;0,230
21.00.00;0,220
22.00.00;0,150
23.00.00;0,120
00.00.00;0,050
01.00.00;0,050
02.00.00;0,080
03.00.00;0,030
04.00.00;0,060
05.00.00;0,070
06.00.00;0,030
07.00.00;0,060
08.00.00;0,080
09.00.00;0,520
10.00.00;0,220
11.00.00;0,060
12.00.00;0,120
13.00.00;0,330
14.00.00;0,260
15.00.00;0,280
16.00.00;0,240
17.00.00;0,200
18.00.00;0,130
19.00.00;0,200
20.00.00;0,360
21.00.00;0,300
22.00.00;0,170
23.00.00;0,070
00.00.00;0,040
01.00.00;0,070
02.00.00;0,030
03.00.00;0,050
04.00.00;0,070
05.00.00;0,060
06.00.00;0,070
07.00.00;0,090
08.00.00;0,270
09.00.00;0,060
10.00.00;0,030
11.00.00;0,070
12.00.00;0,190
13.00.00;0,110
14.00.00;0,060
15.00.00;0,290
16.00.00;0,130
17.00.00;0,120
18.00.00;1,470
19.00.00;0,240
20.00.00;0,220
21.00.00;0,170
22.00.00;0,090
23.00.00;0,130
00.00.00;0,100
01.00.00;0,090
02.00.00;0,090
03.00.00;0,050
04.00.00;0,120
05.00.00;0,040
06.00.00;0,050
07.00.00;0,070
08.00.00;0,080
09.00.00;0,080
10.00.00;0,040
11.00.00;0,070
12.00.00;0,220
13.00.00;0,160
14.00.00;0,260
15.00.00;0,080
16.00.00;0,060
17.00.00;0,050
18.00.00;0,070
19.00.00;0,280
20.00.00;0,900
21.00.00;0,360
22.00.00;0,200
23.00.00;0,130
00.00.00;0,060
01.00.00;0,100
02.00.00;0,040
03.00.00;0,050
04.00.00;0,070
05.00.00;0,030
06.00.00;0,060
07.00.00;0,090
08.00.00;0,090
09.00.00;0,270
10.00.00;0,160
11.00.00;0,200
12.00.00;0,350
13.00.00;0,180
14.00.00;0,210
15.00.00;1,210
16.00.00;1,500
17.00.00;0,620
18.00.00;0,870
19.00.00;0,400
20.00.00;0,520
21.00.00;0,230
22.00.00;0,260
23.00.00;0,120
00.00.00;0,080
01.00.00;0,100
02.00.00;0,060
03.00.00;0,080
04.00.00;0,090
05.00.00;0,050
06.00.00;0,070
07.00.00;0,120
08.00.00;0,140
09.00.00;0,090
10.00.00;0,170
11.00.00;0,160
12.00.00;0,100
13.00.00;0,250
14.00.00;0,180
15.00.00;0,140
16.00.00;0,140
17.00.00;0,140
18.00.00;0,360
19.00.00;0,240
20.00.00;0,180
21.00.00;0,150
22.00.00;0,320
23.00.00;0,110
00.00.00;0,090
01.00.00;0,090
02.00.00;0,040
03.00.00;0,040
04.00.00;0,080
05.00.00;0,050
06.00.00;0,040
07.00.00;0,070
08.00.00;0,080
09.00.00;0,170
10.00.00;0,150
11.00.00;0,210
12.00.00;0,160
13.00.00;0,170
14.00.00;0,260
15.00.00;0,080
16.00.00;0,200
17.00.00;0,220
18.00.00;0,170
19.00.00;0,100
20.00.00;0,040
21.00.00;0,070
22.00.00;0,050
23.00.00;0,250
00.00.00;0,100
01.00.00;0,040
02.00.00;0,060
03.00.00;0,080
04.00.00;0,040
05.00.00;0,070
06.00.00;0,060
07.00.00;0,160
08.00.00;0,240
09.00.00;0,150
10.00.00;0,200
11.00.00;0,200
12.00.00;0,140
13.00.00;0,160
14.00.00;0,130
15.00.00;0,060
16.00.00;0,060
17.00.00;0,020
18.00.00;0,870
19.00.00;0,400
20.00.00;0,300
21.00.00;0,180
22.00.00;0,130
23.00.00;0,070
00.00.00;0,040
01.00.00;0,040
02.00.00;0,050
03.00.00;0,030
04.00.00;0,060
05.00.00;0,030
06.00.00;0,070
07.00.00;0,030
08.00.00;0,060
09.00.00;0,040
10.00.00;0,510
11.00.00;0,170
12.00.00;0,070
13.00.00;0,070
14.00.00;0,070
15.00.00;0,020
16.00.00;0,850
17.00.00;0,120
18.00.00;0,020
19.00.00;0,070
20.00.00;0,050
21.00.00;0,020
22.00.00;0,080
23.00.00;0,040
00.00.00;0,030
01.00.00;0,080
02.00.00;0,080
03.00.00;0,080
04.00.00;0,080
05.00.00;0,030
06.00.00;0,050
07.00.00;0,060
08.00.00;0,030
09.00.00;0,060
10.00.00;0,230
11.00.00;0,150
12.00.00;0,120
13.00.00;0,030
14.00.00;0,190
15.00.00;0,120
16.00.00;0,100
17.00.00;0,160
18.00.00;0,180
19.00.00;0,880
20.00.00;1,720
21.00.00;0,190
22.00.00;0,030
23.00.00;0,060
00.00.00;0,040
01.00.00;0,070
02.00.00;0,030
03.00.00;0,070
04.00.00;0,020
05.00.00;0,070
06.00.00;0,040
07.00.00;0,140
08.00.00;0,060
09.00.00;0,060
10.00.00;0,040
11.00.00;0,060
12.00.00;0,120
13.00.00;1,060
14.00.00;0,170
15.00.00;0,150
16.00.00;0,150
17.00.00;0,240
18.00.00;0,840
19.00.00;0,160
20.00.00;0,190
21.00.00;0,150
22.00.00;0,190
23.00.00;0,220
00.00.00;0,210
01.00.00;0,090
02.00.00;0,040
03.00.00;0,060
04.00.00;0,160
05.00.00;0,070
06.00.00;0,030
07.00.00;0,050
08.00.00;0,040
09.00.00;0,040
10.00.00;0,060
11.00.00;0,020
12.00.00;0,080
13.00.00;0,040
14.00.00;0,070
15.00.00;0,030
16.00.00;0,070
17.00.00;0,030
18.00.00;0,060
19.00.00;0,050
20.00.00;0,030
21.00.00;0,080
22.00.00;0,040
23.00.00;0,030
00.00.00;0,070
01.00.00;0,040
02.00.00;0,030
03.00.00;0,080
04.00.00;0,050
05.00.00;0,030
06.00.00;0,040
07.00.00;0,070
08.00.00;0,050
09.00.00;0,020
10.00.00;0,050
11.00.00;0,070
12.00.00;0,050
13.00.00;0,030
14.00.00;0,020
15.00.00;0,070
16.00.00;0,070
17.00.00;0,060
18.00.00;0,030
19.00.00;0,020
20.00.00;0,040
21.00.00;0,070
22.00.00;0,070
23.00.00;0,050
00.00.00;0,030
01.00.00;0,020
02.00.00;0,030
03.00.00;0,060
04.00.00;0,070
05.00.00;0,060
06.00.00;0,020
07.00.00;0,030
08.00.00;0,020
09.00.00;0,070
10.00.00;0,070
11.00.00;0,070
12.00.00;0,040
13.00.00;0,020
14.00.00;0,030
15.00.00;0,020
16.00.00;0,080
17.00.00;0,070
18.00.00;0,050
19.00.00;0,030
20.00.00;0,020
21.00.00;0,030
22.00.00;0,070
23.00.00;0,070
00.00.00;0,050
01.00.00;0,020
02.00.00;0,030
03.00.00;0,040
04.00.00;0,070
05.00.00;0,070
06.00.00;0,060
07.00.00;0,030
08.00.00;0,020
09.00.00;0,030
10.00.00;0,050
11.00.00;0,070
12.00.00;0,050
13.00.00;0,020
14.00.00;0,030
15.00.00;0,040
16.00.00;0,070
17.00.00;0,070
18.00.00;0,070
19.00.00;0,040
20.00.00;0,030
21.00.00;0,020
22.00.00;0,030
23.00.00;0,050
00.00.00;0,080
01.00.00;0,070
02.00.00;0,050
03.00.00;0,030
04.00.00;0,020
05.00.00;0,030
06.00.00;0,020
07.00.00;0,060
08.00.00;0,070
09.00.00;0,070
10.00.00;0,050
11.00.00;0,030
12.00.00;0,020
13.00.00;0,030
14.00.00;0,020
15.00.00;0,060
16.00.00;0,070
17.00.00;0,070
18.00.00;0,070
19.00.00;0,040
20.00.00;0,020
21.00.00;0,030
22.00.00;0,020
23.00.00;0,030
00.00.00;0,060
01.00.00;0,070
02.00.00;0,060
03.00.00;0,030
04.00.00;0,020
05.00.00;0,030
06.00.00;0,020
07.00.00;0,060
08.00.00;0,070
09.00.00;0,070
10.00.00;0,060
11.00.00;0,020
12.00.00;0,030
13.00.00;0,030
14.00.00;0,020
15.00.00;0,040
16.00.00;0,070
17.00.00;0,070
18.00.00;0,070
19.00.00;0,060
20.00.00;0,030
21.00.00;0,030
22.00.00;0,020
23.00.00;0,030
00.00.00;0,020
01.00.00;0,030
02.00.00;0,040
03.00.00;0,070
04.00.00;0,070
05.00.00;0,070
06.00.00;0,050
07.00.00;0,030
08.00.00;0,020
09.00.00;0,030
10.00.00;0,020
11.00.00;0,030
12.00.00;0,020
13.00.00;0,060
14.00.00;0,070
15.00.00;0,070
16.00.00;0,050
17.00.00;0,020
18.00.00;0,030
19.00.00;0,100
20.00.00;0,070
21.00.00;0,070
22.00.00;0,100
23.00.00;0,080
00.00.00;0,090
01.00.00;0,070
02.00.00;0,050
03.00.00;0,040
04.00.00;0,040
05.00.00;0,030
06.00.00;0,040
07.00.00;0,030
08.00.00;0,080
09.00.00;0,080
10.00.00;0,080
11.00.00;0,050
12.00.00;0,040
13.00.00;0,030
14.00.00;0,040
15.00.00;0,030
16.00.00;0,080
17.00.00;0,070
18.00.00;0,070
19.00.00;0,020
20.00.00;0,030
21.00.00;0,020
22.00.00;0,030
23.00.00;0,040
00.00.00;0,070
01.00.00;0,070
02.00.00;0,070
03.00.00;0,070
04.00.00;0,040
05.00.00;0,020
06.00.00;0,030
07.00.00;0,020
08.00.00;0,030
09.00.00;0,020
10.00.00;0,060
11.00.00;0,070
12.00.00;0,060
13.00.00;0,020
14.00.00;0,030
15.00.00;0,020
16.00.00;0,050
17.00.00;0,070
18.00.00;0,070
19.00.00;0,070
20.00.00;0,020
21.00.00;0,060
22.00.00;0,160
23.00.00;0,150
00.00.00;0,140
01.00.00;0,120
02.00.00;0,080
03.00.00;0,080
04.00.00;0,100
05.00.00;0,130
06.00.00;0,090
07.00.00;0,080
08.00.00;0,080
09.00.00;0,130
10.00.00;0,110
11.00.00;0,030
12.00.00;0,030
13.00.00;0,070
14.00.00;0,040
15.00.00;0,030
16.00.00;0,690
17.00.00;0,800
18.00.00;0,770
19.00.00;0,310
20.00.00;0,850
21.00.00;0,250
22.00.00;0,240
23.00.00;0,110
00.00.00;0,070
01.00.00;0,070
02.00.00;0,080
03.00.00;0,090
04.00.00;0,030
05.00.00;0,070
06.00.00;0,050
07.00.00;0,100
08.00.00;0,100
09.00.00;0,040
10.00.00;0,080
11.00.00;0,930
12.00.00;0,730
13.00.00;0,700
14.00.00;2,400
15.00.00;1,700
16.00.00;1,520
17.00.00;1,260
18.00.00;0,450
19.00.00;1,370
20.00.00;0,220
21.00.00;0,270
22.00.00;0,170
23.00.00;0,080
00.00.00;0,090
01.00.00;0,060
02.00.00;0,090
03.00.00;0,040
04.00.00;0,080
05.00.00;0,040
06.00.00;0,070
07.00.00;0,070
08.00.00;0,100
09.00.00;0,070
10.00.00;0,300
11.00.00;0,150
12.00.00;0,550
13.00.00;0,290
14.00.00;0,090
15.00.00;0,110
16.00.00;0,040
17.00.00;0,100
18.00.00;0,880
19.00.00;0,210
20.00.00;0,180
21.00.00;0,290
22.00.00;0,220
23.00.00;0,180
00.00.00;0,080
01.00.00;0,050
02.00.00;0,060
03.00.00;0,040
04.00.00;0,060
05.00.00;0,040
06.00.00;0,060
07.00.00;0,040
08.00.00;0,070
09.00.00;0,320
10.00.00;0,140
11.00.00;0,100
12.00.00;0,090
13.00.00;0,090
14.00.00;0,130
15.00.00;0,130
16.00.00;0,170
17.00.00;0,210
18.00.00;0,470
19.00.00;0,180
20.00.00;0,180
21.00.00;0,240
22.00.00;0,170
23.00.00;0,170
00.00.00;0,060
01.00.00;0,060
02.00.00;0,040
03.00.00;0,070
04.00.00;0,030
05.00.00;0,070
06.00.00;0,040
07.00.00;0,060
08.00.00;0,050
09.00.00;0,040
10.00.00;0,160
11.00.00;0,190
12.00.00;0,100
13.00.00;0,040
14.00.00;0,060
15.00.00;0,040
16.00.00;0,040
17.00.00;0,070
18.00.00;0,030
19.00.00;0,140
20.00.00;0,150
21.00.00;0,120
22.00.00;0,120
23.00.00;0,100
00.00.00;0,070
01.00.00;0,060
02.00.00;0,070
03.00.00;0,060
04.00.00;0,070
05.00.00;0,050
06.00.00;0,070
07.00.00;0,030
08.00.00;0,070
09.00.00;0,410
10.00.00;0,190
11.00.00;0,080
12.00.00;0,080
13.00.00;0,080
14.00.00;0,060
15.00.00;0,040
16.00.00;0,060
17.00.00;0,070
18.00.00;0,300
19.00.00;0,830
20.00.00;0,230
21.00.00;0,220
22.00.00;0,160
23.00.00;0,210
00.00.00;0,040
01.00.00;0,080
02.00.00;0,030
03.00.00;0,070
04.00.00;0,040
05.00.00;0,050
06.00.00;0,060
07.00.00;0,060
08.00.00;0,080
09.00.00;0,270
10.00.00;0,180
11.00.00;0,060
12.00.00;0,060
13.00.00;0,160
14.00.00;0,050
15.00.00;0,080
16.00.00;0,020
17.00.00;0,070
18.00.00;0,040
19.00.00;0,070
20.00.00;0,130
21.00.00;0,380
22.00.00;0,350
23.00.00;0,150
00.00.00;0,080
01.00.00;0,040
02.00.00;0,080
03.00.00;0,050
04.00.00;0,050
05.00.00;0,070
06.00.00;0,030
07.00.00;0,140
08.00.00;0,070
09.00.00;0,280
10.00.00;0,190
11.00.00;0,090
12.00.00;0,100
13.00.00;1,050
14.00.00;0,180
15.00.00;0,080
16.00.00;0,090
17.00.00;0,190
18.00.00;0,570
19.00.00;0,260
20.00.00;0,200
21.00.00;0,190
22.00.00;0,180
23.00.00;0,080
00.00.00;0,040
01.00.00;0,080
02.00.00;0,050
03.00.00;0,030
04.00.00;0,080
05.00.00;0,030
06.00.00;0,050
07.00.00;0,280
08.00.00;0,240
09.00.00;0,180
10.00.00;0,200
11.00.00;0,190
12.00.00;0,600
13.00.00;0,150
14.00.00;0,130
15.00.00;0,090
16.00.00;0,040
17.00.00;0,040
18.00.00;0,070
19.00.00;0,020
20.00.00;0,060
21.00.00;0,050
22.00.00;0,130
23.00.00;0,240
00.00.00;0,050
01.00.00;0,030
02.00.00;0,070
03.00.00;0,040
04.00.00;0,030
05.00.00;0,070
06.00.00;0,040
07.00.00;0,090
08.00.00;0,210
09.00.00;0,360
10.00.00;0,840
11.00.00;0,330
12.00.00;0,130
13.00.00;0,160
14.00.00;0,210
15.00.00;0,320
16.00.00;0,110
17.00.00;0,180
18.00.00;1,460
19.00.00;0,380
20.00.00;0,190
21.00.00;0,690
22.00.00;0,350
23.00.00;0,160
00.00.00;0,020
01.00.00;0,020
02.00.00;0,050
03.00.00;0,070
04.00.00;0,020
05.00.00;0,020
06.00.00;0,050
07.00.00;0,090
08.00.00;0,040
09.00.00;0,020
10.00.00;0,030
11.00.00;0,060
12.00.00;0,060
13.00.00;0,010
14.00.00;0,020
15.00.00;0,060
16.00.00;0,050
17.00.00;0,010
18.00.00;0,040
19.00.00;1,200
20.00.00;0,210
21.00.00;0,190
22.00.00;0,250
23.00.00;0,190
00.00.00;0,320
01.00.00;0,100
02.00.00;0,080
03.00.00;0,040
04.00.00;0,050
05.00.00;0,050
06.00.00;0,070
07.00.00;0,040
08.00.00;0,070
09.00.00;0,050
10.00.00;0,890
11.00.00;0,240
12.00.00;0,080
13.00.00;0,090
14.00.00;0,090
15.00.00;0,050
16.00.00;0,020
17.00.00;0,060
18.00.00;0,070
19.00.00;0,030
20.00.00;0,050
21.00.00;0,120
22.00.00;0,230
23.00.00;0,100
00.00.00;0,080
01.00.00;0,070
02.00.00;0,020
03.00.00;0,050
04.00.00;0,070
05.00.00;0,050
06.00.00;0,020
07.00.00;0,070
08.00.00;0,060
09.00.00;0,030
10.00.00;0,400
11.00.00;0,310
12.00.00;0,230
13.00.00;0,190
14.00.00;0,210
15.00.00;0,280
16.00.00;0,090
17.00.00;0,090
18.00.00;0,080
19.00.00;0,060
20.00.00;0,030
21.00.00;0,080
22.00.00;0,030
23.00.00;0,120
00.00.00;0,070
01.00.00;0,050
02.00.00;0,080
03.00.00;0,030
04.00.00;0,070
05.00.00;0,040
06.00.00;0,050
07.00.00;0,150
08.00.00;0,440
09.00.00;0,050
10.00.00;0,050
11.00.00;0,060
12.00.00;0,040
13.00.00;0,060
14.00.00;0,030
15.00.00;0,080
16.00.00;0,030
17.00.00;0,060
18.00.00;0,050
19.00.00;0,050
20.00.00;0,060
21.00.00;0,030
22.00.00;0,070
23.00.00;0,040
00.00.00;0,050
01.00.00;0,050
02.00.00;0,040
03.00.00;0,070
04.00.00;0,030
05.00.00;0,060
06.00.00;0,050
07.00.00;0,040
08.00.00;0,070
09.00.00;0,030
10.00.00;0,060
11.00.00;0,050
12.00.00;0,040
13.00.00;0,060
14.00.00;0,030
15.00.00;0,070
16.00.00;0,040
17.00.00;0,060
18.00.00;0,030
19.00.00;0,060
20.00.00;0,040
21.00.00;0,060
22.00.00;0,040
23.00.00;0,050
00.00.00;0,050
01.00.00;0,050
02.00.00;0,050
03.00.00;0,040
04.00.00;0,070
05.00.00;0,030
06.00.00;0,070
07.00.00;0,020
08.00.00;0,070
09.00.00;0,030
10.00.00;0,070
11.00.00;0,030
12.00.00;0,070
13.00.00;0,030
14.00.00;0,060
15.00.00;0,050
16.00.00;0,050
17.00.00;0,050
18.00.00;0,040
19.00.00;0,060
20.00.00;0,030
21.00.00;0,080
22.00.00;0,030
23.00.00;0,060
00.00.00;0,050
01.00.00;0,040
02.00.00;0,060
03.00.00;0,030
04.00.00;0,070
05.00.00;0,030
06.00.00;0,060
07.00.00;0,050
08.00.00;0,030
09.00.00;0,080
10.00.00;0,030
11.00.00;0,050
12.00.00;0,060
13.00.00;0,030
14.00.00;0,070
15.00.00;0,030
16.00.00;0,060
17.00.00;0,060
18.00.00;0,820
19.00.00;0,330
20.00.00;0,190
21.00.00;0,810
22.00.00;0,210
23.00.00;0,110
00.00.00;0,060
01.00.00;0,050
02.00.00;0,070
03.00.00;0,020
04.00.00;0,080
05.00.00;0,040
06.00.00;0,060
07.00.00;0,110
08.00.00;0,220
09.00.00;0,240
10.00.00;0,190
11.00.00;0,070
12.00.00;0,030
13.00.00;0,070
14.00.00;0,210
15.00.00;0,190
16.00.00;0,150
17.00.00;0,060
18.00.00;0,050
19.00.00;0,050
20.00.00;0,060
21.00.00;0,050
22.00.00;0,050
23.00.00;0,050
00.00.00;0,070
01.00.00;0,020
02.00.00;0,080
03.00.00;0,030
04.00.00;0,220
05.00.00;0,040
06.00.00;0,050
07.00.00;0,050
08.00.00;0,050
09.00.00;0,060
10.00.00;0,040
11.00.00;0,370
12.00.00;0,410
13.00.00;0,230
14.00.00;0,100
15.00.00;0,060
16.00.00;0,280
17.00.00;0,210
18.00.00;0,250
19.00.00;0,230
